api,uictype,formation,injbot,slon,slat,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023,1/2024
10932782,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,802873.0,638573.0,5475.0,738945.0,847521.0,635798.0,234491.0,316127.0,103444.0,527192.0,512713.0,276407.0,250519.0,165865.0,1539.0,14743.0,103519.0,1205.0,10.0,687535.0,456303.0,692743.0,215657.0,557872.0,364143.0,358896.0,351583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38935194,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,500233.0,368725.5,460272.0,668246.0,602096.0,531011.0,721475.0,584261.0,583875.0,644048.0,394407.0,638076.1,715807.0,537670.0,640905.0,617692.0,610883.0,349204.0,459089.0,449665.0,541565.0,771370.0,0,0,562820.0,524983.0,703101.0,623837.0,586656.0,591010.0,614847.0,525209.0,426230.0,414687.0,414019.0,324907.0,218483.0,241506.0,245635.0,207474.0,168654.0,214031.0,228556.0,173448.0,245911.0,177494.0,180591.0,249439.0,0
38935887,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,836777.84,829770.8700000001,823684.5299999999,800005.69,833086.6199999999,708149.3,792118.5,582168.4941260001,731160.61,749315.0500000002,728930.21,814021.1100000001,679017.9700000001,469792.08782284404,676089.0800000001,598396.44,826845.1,710117.26,613664.9400000001,666597.63,654324.02,682508.03,631205.7800000001,589580.76,544234.1299999999,543089.6089999999,722841.2599999999,679236.5699999998,629847.069,572862.13,608169.77,450209.37302999996,433833.8,596333.4299999998,562935.0295999999,642908.9180000003,691872.5099999998,464528.267,543421.266,580902.92,556987.115,529648.94,659902.4260000001,646262.6430000002,585811.0,658300.8780000003,586908.9142449999,687588.1799999999,0
10933528,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,0.0,0.0,0.0,0.0,0.0,0.0,337593.75,863289.0625,528906.25,184746.09375,1190957.03125,1025449.21875,1173898.4375,247043.00633789998,81194.54058250002,2826.1440266269997,835290.0,881115.0,81195.0,964153.0,649539.0246308998,1023927.0640100002,977223.0,349148.0,630058.5123870001,574291.995307,845914.4030199999,838510.1654800002,903372.9388799999,883593.9956100001,822503.2175680002,794017.02869,709299.6234199998,750319.0415099999,805617.9313500001,559041.6687700001,259502.80368399998,53178.0,12761.0,216840.0,334545.0,232682.0,41268.0,5068.0,0.0,0.0,0.0,0.0,0
10933348,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,299388.0,259312.0,153435.0,81716.0,49464.0,5918.0,41449.0,57665.0,59959.0,55660.0,47318.0,74609.0,147245.0,68167.0,74090.0,105149.0,101440.0,90553.0,87273.0,74714.0,83497.0,41664.0,77831.4917,131875.62200000003,69134.0,59554.36425359999,53464.24060000001,33834.163,97176.0,67200.28409999999,110629.73219999998,181058.248,85796.95850000001,122268.26700000002,13264.458773000002,71921.76500000001,35573.96273,0.0,0.0,0.0,0.0,0.0,154511.0,424090.12999999995,437718.45998000004,444457.17679,359406.43067000003,311647.13000000006,0
38933824,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,243544.0,267160.0,216097.0,180690.0,73936.0,122290.0,95322.0,152949.0,143514.0,152333.0,172762.0,60274.0,66312.0,10350.0,327787.0,115889.0,13630.0,21327.0,32395.0,76512.0,71736.0,160656.0,180249.0,0,123368.0,21061.5,95132.5,0,0,33.0,1316.5,76698.5,121287.5,17914.71,152315.37,126340.62000000001,82644.59999999999,57608.53,37378.72,19887.0,59723.0,5631.0,0.0,27968.0,33862.0,21672.0,34251.0,16784.0,0
38934097,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,111637.0,36541.0,3454.0,1839.0,0.0,0.0,11.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38935362,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,496459.0,511164.0,560855.0,417890.0,17577.0,282995.0,338113.0,533433.0,257955.0,356670.0,512270.0,529926.0,379819.0,292633.0,455136.0,379256.0,306177.0,143192.0,171569.0,102363.0,155114.0,195079.0,416224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136361.0,125313.0,48874.0,153822.0,76230.0,76413.0,204498.0,236243.0,76344.0,453916.0,433329.0,368869.0,435477.0,253129.0,295509.0,0
10933253,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,536404.0,217144.0,385077.0,593673.0,284896.0,497001.0,484223.0,469984.0,385840.0,387865.0,251356.0,466403.0,523857.0,527532.0,601966.0,617909.0,541900.0,190949.0,82772.0,144330.0,1241.0,543888.0,0,0,738685.0,963424.0,959298.0,848974.0,391367.0,91150.0,112238.0,0.0,0.0,55212.0,392511.0,352376.0,348556.0,185802.0,210118.0,352882.0,309938.0,533845.0,547183.0,299727.0,437743.0,215964.0,399368.0,305468.0,0
10933473,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,922372.0,847779.0,1085103.0,825003.0,862887.0,1077721.0,1139278.0,1001436.0,484272.0,915648.0,765796.0,848444.0,782770.0,487007.0,47400.0,641273.0,1095829.0,1237484.0,1184747.0,1283892.0,662679.0,333998.0,886464.0,1109300.0,1032618.0,870348.0,923554.0,948685.0,1076197.0,715018.0,1086532.0,1103744.0,1166434.0,1038899.0,900971.0,711919.0,321103.0,362060.0,322049.0,967071.0,1120446.0,744495.0,662451.0,602212.0,487129.0,522079.0,365309.0,192967.0,0
38938775,1,DEVONIAN|SILURIAN|MONTOYA|ELLENBURGER|FUSSELMAN|SIMPSON,17600,-104.0201241,31.9886215,660123.0,793808.0,359549.0,143978.0,110655.0,279077.0,351459.0,338971.0,316612.0,394678.0,362380.0,361010.0,336499.0,255382.0,302113.0,261679.0,255269.0,232155.0,227863.0,222264.0,209083.0,212349.0,192500.0,196020.0,244236.0,335939.0,405699.0,394862.0,214761.0,157540.0,301159.0,243872.0,253883.0,406356.0,285720.0,423962.0,625127.0,504493.0,624291.0,538254.0,480587.0,362745.0,454476.0,535091.0,289352.0,345379.0,375014.0,0,0
